sale_id,dealer_id,sale_date,vehicle_model,vehicle_type,customer_id,revenue
67d77950-777f-45ef-ad5b-dfde1386e202,2c7b077c-77e6-4d66-a8ec-6406334ff450,8/11/2024,Pulse Hatch,SUV,CUST611125,70189
584e00d0-432b-4e24-bbb9-2319855174a1,82672c5c-a23c-4843-b65d-bcb1edaa5356,5/27/2025,Summit SUV,SUV,CUST798452,18051
fb6a99ef-8a29-4374-8a05-fb07177ada84,a8ee1bbe-6bf9-444a-b444-adaed3bbaf0b,2/25/2026,Summit SUV,Truck,CUST486845,27818
31507e85-09a5-4aff-9c0e-90c94eca4dba,82672c5c-a23c-4843-b65d-bcb1edaa5356,7/20/2025,Summit SUV,Sedan,CUST387288,94782
b0e487ef-fefc-4b52-9cd5-527ecd2231a5,a9bfdbd7-3abd-4f47-81fd-0ab5c928163a,3/2/2025,Terra SUV,Truck,CUST297699,40627
ade01fb1-b0c0-47c3-89fb-ed1f5a9180e7,fb5ae97b-dc89-4cb1-b175-bd6b105864b2,1/1/2025,Summit SUV,SUV,CUST721495,90255
e30ab71f-1b7b-4b8e-9912-51ce973d288a,fb5ae97b-dc89-4cb1-b175-bd6b105864b2,10/29/2025,Apex Coupe,EV,CUST115408,22607
e79852bb-5e85-44d7-bfba-0ddd7122bc08,a8ee1bbe-6bf9-444a-b444-adaed3bbaf0b,8/21/2024,Falcon X,EV,CUST596242,23440
ea5bddb7-1bd6-443e-93b3-442907045c95,82672c5c-a23c-4843-b65d-bcb1edaa5356,3/26/2024,Pulse Hatch,Coupe,CUST478148,59567
f3d2e424-4772-4407-b035-667b2c121e9b,432da222-2798-454d-9c33-668fde139327,12/19/2025,Terra SUV,EV,CUST905534,23548
8bf5f1a0-ab31-4250-b0c9-4a864c4dfe08,7fc6045d-a601-4537-b66d-dfae3121ac73,1/3/2026,Summit SUV,Hatchback,CUST174123,61878
b71640b7-ed30-4b4a-84c7-a7401bd1b5b1,432da222-2798-454d-9c33-668fde139327,7/21/2025,Summit SUV,EV,CUST780772,25467
da97afd2-2c0b-46d4-8072-5d78b993693e,7fc6045d-a601-4537-b66d-dfae3121ac73,3/31/2025,Summit SUV,Truck,CUST663600,58720
ed7b4c88-c4d5-42f3-9583-c0696815de78,2c7b077c-77e6-4d66-a8ec-6406334ff450,12/14/2025,Terra SUV,SUV,CUST929147,24592
67b4b48f-9825-448c-a520-c11e47d3eb38,432da222-2798-454d-9c33-668fde139327,11/21/2024,Ranger Truck,SUV,CUST217079,63893
9c57c082-ce9f-4ab5-96e6-4efca0d3e296,432da222-2798-454d-9c33-668fde139327,11/9/2024,Velocity Sedan,SUV,CUST990887,35291
b5a35468-cf5c-4142-bfe6-f97628901125,8e3e5d1d-30b6-4817-ae00-e6fbc781d805,3/12/2025,Urban Compact,EV,CUST136530,24059
45913c90-1169-4139-87b1-fde77453bcc2,7fc6045d-a601-4537-b66d-dfae3121ac73,3/15/2026,Apex Coupe,Coupe,CUST918937,79090
a6964ee3-9b7d-4662-ae4d-74dde5fcd323,a8ee1bbe-6bf9-444a-b444-adaed3bbaf0b,3/7/2024,Terra SUV,Hatchback,CUST340909,19702
af2d7fe9-8971-4d07-9d94-94d90a98f263,7fc6045d-a601-4537-b66d-dfae3121ac73,10/25/2024,Urban Compact,EV,CUST245188,42205
6169cb9b-170b-4ab4-a041-83aac4d8c932,a77928ed-1d1e-4319-b3b5-b422632c9b34,8/9/2024,Ranger Truck,EV,CUST391208,33995
1bf5862a-f7f2-45ec-a68e-ecb16551a5db,a8ee1bbe-6bf9-444a-b444-adaed3bbaf0b,1/7/2024,Urban Compact,Sedan,CUST712684,44259
ee046a82-da28-499b-9f1f-75a848718073,c76a7c48-afc7-43f9-9cdd-b9e1bdd6ca46,1/17/2025,Urban Compact,EV,CUST130228,65715
8c6cc19f-6ae7-400e-b96b-82752bf1bd93,432da222-2798-454d-9c33-668fde139327,1/27/2025,Velocity Sedan,Coupe,CUST798273,81117
7c29ec42-52a4-496e-8704-006cf7cb5850,8e3e5d1d-30b6-4817-ae00-e6fbc781d805,4/30/2025,Titan Truck,Coupe,CUST163762,60883
f52fed94-5d71-437a-b91b-0e6f3e014e5a,fb5ae97b-dc89-4cb1-b175-bd6b105864b2,11/3/2025,Apex Coupe,Sedan,CUST664346,63651
49c2f941-afb0-4c6a-9898-cf2e74cd689c,a77928ed-1d1e-4319-b3b5-b422632c9b34,2/17/2025,Nova EV,EV,CUST427106,42885
1ccfb215-f901-4ea1-803d-905a861b4fb9,a8ee1bbe-6bf9-444a-b444-adaed3bbaf0b,6/6/2025,Urban Compact,Coupe,CUST641955,75420
60205db5-96dc-4803-ab11-6ea49e7323cc,a9bfdbd7-3abd-4f47-81fd-0ab5c928163a,9/1/2024,Summit SUV,Truck,CUST912859,56346
b23de4ee-42d1-42dc-876e-fb87f04b909d,2c7b077c-77e6-4d66-a8ec-6406334ff450,10/18/2025,Nova EV,Truck,CUST256031,71325
ecb655b2-cc58-4d62-b596-cb133100ead0,8e3e5d1d-30b6-4817-ae00-e6fbc781d805,3/5/2026,Falcon X,EV,CUST810420,71180
1c59c5b7-3c2c-4f5b-875f-07b62232c8df,c76a7c48-afc7-43f9-9cdd-b9e1bdd6ca46,9/25/2024,Terra SUV,Coupe,CUST110670,37829
431e1b6d-4b57-44b6-bbff-4f0297407584,2c7b077c-77e6-4d66-a8ec-6406334ff450,8/20/2024,Titan Truck,Sedan,CUST427358,79145
c02dd5a1-5820-4ea7-91dc-954fb8b7c6f5,432da222-2798-454d-9c33-668fde139327,6/7/2025,Pulse Hatch,SUV,CUST291714,32307
a01e842a-6e8b-479a-a885-d5cbf1aee98a,c76a7c48-afc7-43f9-9cdd-b9e1bdd6ca46,7/13/2025,Nova EV,EV,CUST932266,21439
1f53c8bc-dc1b-40c3-a51b-2397fdffc7a8,a77928ed-1d1e-4319-b3b5-b422632c9b34,1/23/2024,Falcon X,Coupe,CUST751290,94222
f6738404-7794-4d70-9d58-8d89cd0b7585,7fc6045d-a601-4537-b66d-dfae3121ac73,1/28/2025,Falcon X,Hatchback,CUST206341,32776
a4b700f0-16cf-4e24-81e9-d2e89e9406f1,c76a7c48-afc7-43f9-9cdd-b9e1bdd6ca46,2/12/2026,Apex Coupe,SUV,CUST307444,63837
85b2cbfc-60e8-4ae8-b6ab-4383b71c5701,2c7b077c-77e6-4d66-a8ec-6406334ff450,7/6/2025,Terra SUV,SUV,CUST411040,82790
4829d2da-ffb1-4a39-bf63-3e6298a23bfb,a77928ed-1d1e-4319-b3b5-b422632c9b34,3/5/2024,Apex Coupe,EV,CUST105755,35096
46fc3604-bcd4-4c05-bc54-6b1d9bcfeddc,432da222-2798-454d-9c33-668fde139327,8/9/2025,Terra SUV,Sedan,CUST346164,52288
727ae197-eddc-4c6f-9361-2d5a7c14e113,8e3e5d1d-30b6-4817-ae00-e6fbc781d805,12/22/2025,Terra SUV,Sedan,CUST446590,23217
acdd2645-a700-4eb9-a9d5-3b358cb74a2a,82672c5c-a23c-4843-b65d-bcb1edaa5356,11/17/2025,Apex Coupe,EV,CUST811087,93757
fd93e99d-e82d-4991-ab50-d7440891d80b,2c7b077c-77e6-4d66-a8ec-6406334ff450,1/7/2024,Pulse Hatch,SUV,CUST952152,60774
d1de1bf4-d4fb-4568-a7bb-7cc588c57e40,82672c5c-a23c-4843-b65d-bcb1edaa5356,12/24/2024,Urban Compact,Hatchback,CUST633656,49197
b38b5087-94dd-4c97-8cad-d8ae4119a264,a77928ed-1d1e-4319-b3b5-b422632c9b34,8/7/2024,Summit SUV,SUV,CUST569646,86898
52c5d3d1-f467-43a3-bf75-4e33960c0e76,a9bfdbd7-3abd-4f47-81fd-0ab5c928163a,1/21/2025,Ranger Truck,SUV,CUST709509,27427
cafc986a-4724-4d89-90df-ae202cd9c80c,432da222-2798-454d-9c33-668fde139327,7/18/2024,Falcon X,Sedan,CUST124385,42369
f65b9075-d5c7-43cc-97da-d4deef970bee,8e3e5d1d-30b6-4817-ae00-e6fbc781d805,3/2/2024,Nova EV,EV,CUST803500,46145
73a67b03-48e0-4784-944a-b0c963da889a,a9bfdbd7-3abd-4f47-81fd-0ab5c928163a,6/21/2024,Terra SUV,EV,CUST829813,23050
6d4c032f-387a-4098-81dc-ca7e1ec2fbbd,82672c5c-a23c-4843-b65d-bcb1edaa5356,7/16/2024,Nova EV,Hatchback,CUST865044,68556
e785c5a1-ecf2-48cb-a88c-7a484341444e,82672c5c-a23c-4843-b65d-bcb1edaa5356,1/8/2025,Terra SUV,EV,CUST136537,71353
f9b2cc74-aba6-4203-8814-6e70f237a5b3,c76a7c48-afc7-43f9-9cdd-b9e1bdd6ca46,2/9/2026,Velocity Sedan,Hatchback,CUST140017,75867
fbdfd63c-1082-475d-81fb-8a96be840d8b,fb5ae97b-dc89-4cb1-b175-bd6b105864b2,9/14/2025,Nova EV,Coupe,CUST230600,33846
bca97fa2-85a5-452a-874d-0e9202d8d901,8e3e5d1d-30b6-4817-ae00-e6fbc781d805,6/18/2025,Summit SUV,Hatchback,CUST353906,75324
523e794c-e100-4293-85a5-6ba62158fa6a,a77928ed-1d1e-4319-b3b5-b422632c9b34,4/13/2024,Nova EV,Hatchback,CUST807037,56432
7a4d3982-75ef-4008-a6b0-24c18ad9e276,82672c5c-a23c-4843-b65d-bcb1edaa5356,2/16/2026,Summit SUV,Coupe,CUST911830,37030
6c17d218-bca7-4f40-b37a-cf4a949f2a01,fb5ae97b-dc89-4cb1-b175-bd6b105864b2,2/1/2026,Terra SUV,Sedan,CUST429386,34960
f48d1884-b812-4904-adad-a8a09021de5e,432da222-2798-454d-9c33-668fde139327,3/8/2026,Velocity Sedan,Truck,CUST815390,87239
e255b88e-8c5c-48ae-8886-60e3069bacd5,432da222-2798-454d-9c33-668fde139327,2/28/2026,Velocity Sedan,SUV,CUST342549,47047
d2cad14f-675b-477a-b7a5-71817784d9d6,82672c5c-a23c-4843-b65d-bcb1edaa5356,4/5/2024,Titan Truck,SUV,CUST914424,67059
fc9904a5-ec14-4f40-a504-c663182c2cc5,c76a7c48-afc7-43f9-9cdd-b9e1bdd6ca46,8/10/2024,Apex Coupe,SUV,CUST890595,29148
dc205031-4ee3-4cc2-92a5-90debba8d01d,a8ee1bbe-6bf9-444a-b444-adaed3bbaf0b,6/2/2024,Velocity Sedan,Coupe,CUST264383,39499
002fa6ff-98f4-40b8-ab6a-3ea697f2763f,8e3e5d1d-30b6-4817-ae00-e6fbc781d805,2/6/2026,Urban Compact,Hatchback,CUST572800,85725
0ddd2bcd-6344-48ed-b7e5-a5d82beed8ae,a77928ed-1d1e-4319-b3b5-b422632c9b34,5/19/2024,Velocity Sedan,EV,CUST176205,71969
bf66d09f-e3f0-462b-91c7-01a0f2f82004,a8ee1bbe-6bf9-444a-b444-adaed3bbaf0b,9/20/2024,Summit SUV,Coupe,CUST156342,63719
33af0859-c2f1-4ab4-9bce-ed241c35b411,7fc6045d-a601-4537-b66d-dfae3121ac73,1/9/2026,Falcon X,Coupe,CUST106075,25761
eac67fc1-045c-4398-b2be-4e046c344a82,fb5ae97b-dc89-4cb1-b175-bd6b105864b2,10/22/2025,Falcon X,EV,CUST375610,78973
ce01da4c-ffd3-44ba-819c-9d062ae239b1,7fc6045d-a601-4537-b66d-dfae3121ac73,8/3/2025,Falcon X,Sedan,CUST111522,58465
374f3f9b-bfcf-4c87-b216-3961d211ba21,c76a7c48-afc7-43f9-9cdd-b9e1bdd6ca46,12/15/2025,Apex Coupe,Sedan,CUST108158,39002
385fe6f7-7ebe-4bea-bdbf-9eb5522268b2,a9bfdbd7-3abd-4f47-81fd-0ab5c928163a,10/1/2024,Terra SUV,EV,CUST130026,56361
b3816129-7188-40f1-b81a-1d61886209ca,82672c5c-a23c-4843-b65d-bcb1edaa5356,9/28/2024,Ranger Truck,EV,CUST712760,37658
87513166-57fc-43ca-92ef-7a1c7f4248ec,8e3e5d1d-30b6-4817-ae00-e6fbc781d805,11/27/2024,Apex Coupe,Coupe,CUST879630,61318
f9af863d-e09c-41f8-85c1-600d1389be43,2c7b077c-77e6-4d66-a8ec-6406334ff450,10/12/2025,Summit SUV,Truck,CUST111977,60311
a0493207-5012-47a1-91ce-ac7fbfd9aa71,7fc6045d-a601-4537-b66d-dfae3121ac73,7/23/2025,Titan Truck,Hatchback,CUST823691,46882
a254f295-bc86-40d8-aef2-8cc979fcd695,2c7b077c-77e6-4d66-a8ec-6406334ff450,1/4/2024,Ranger Truck,SUV,CUST782011,26016
5c6a0114-b7a8-435f-af53-9e46efbcd67d,2c7b077c-77e6-4d66-a8ec-6406334ff450,3/3/2024,Ranger Truck,SUV,CUST797558,48861
205883e3-3997-4ff6-b555-13b26a9d0ecf,82672c5c-a23c-4843-b65d-bcb1edaa5356,1/4/2024,Titan Truck,Coupe,CUST133893,26976
7b350f7e-1ce3-487f-b5f4-dd92835c3a3e,432da222-2798-454d-9c33-668fde139327,9/14/2024,Summit SUV,Truck,CUST861372,63527
5b404cdf-6ab6-4506-81bf-c2c5cf09a922,a77928ed-1d1e-4319-b3b5-b422632c9b34,7/3/2024,Nova EV,Sedan,CUST616919,32200
6486a480-986e-4a0c-be37-abe412c883da,c76a7c48-afc7-43f9-9cdd-b9e1bdd6ca46,9/30/2025,Terra SUV,Sedan,CUST442023,40470
81576f7e-643e-42ff-ae5b-64d13ef24111,7fc6045d-a601-4537-b66d-dfae3121ac73,8/19/2025,Falcon X,Coupe,CUST452391,61738
3eb031c8-bd4b-4f33-b3fb-3de517d207a4,a8ee1bbe-6bf9-444a-b444-adaed3bbaf0b,9/9/2025,Falcon X,EV,CUST826348,29761
a1464ae4-065a-46fd-b202-7bb5a25e449f,a8ee1bbe-6bf9-444a-b444-adaed3bbaf0b,6/4/2024,Nova EV,SUV,CUST765265,53600
40acfb64-5a57-4a7b-a372-d59279f4c9bc,fb5ae97b-dc89-4cb1-b175-bd6b105864b2,8/9/2025,Summit SUV,Coupe,CUST803106,86806
5f024c20-a08a-4cf0-8542-6a739aafcd84,a9bfdbd7-3abd-4f47-81fd-0ab5c928163a,8/23/2024,Titan Truck,SUV,CUST523809,28464
d43c026a-7af6-47af-ba0b-f3520257f1ab,a8ee1bbe-6bf9-444a-b444-adaed3bbaf0b,12/11/2025,Summit SUV,SUV,CUST506423,81869
e321477d-21a4-4116-8818-62d86d5a3ebb,2c7b077c-77e6-4d66-a8ec-6406334ff450,5/7/2024,Apex Coupe,Coupe,CUST378002,26830
2b456508-db5c-4de2-8722-1a737cb1e4ed,7fc6045d-a601-4537-b66d-dfae3121ac73,5/8/2024,Urban Compact,EV,CUST106654,84834
1db6b880-3303-4b73-9719-71d21c0fb6f9,a9bfdbd7-3abd-4f47-81fd-0ab5c928163a,5/26/2025,Terra SUV,Sedan,CUST199767,23466
4ec6f234-f335-41e9-a7c2-29a2eee77c3e,fb5ae97b-dc89-4cb1-b175-bd6b105864b2,4/20/2024,Ranger Truck,Truck,CUST863635,21639
74aaef99-02c7-4dbb-ab3e-941a80ecdebc,fb5ae97b-dc89-4cb1-b175-bd6b105864b2,10/20/2025,Pulse Hatch,SUV,CUST656920,63964
60110864-b72c-49a9-97a3-54d2a450b48a,82672c5c-a23c-4843-b65d-bcb1edaa5356,4/28/2025,Falcon X,Sedan,CUST955098,38393
26f72161-3e8f-418a-bdd9-3c9bfdd8fe39,7fc6045d-a601-4537-b66d-dfae3121ac73,3/26/2024,Velocity Sedan,EV,CUST592864,37688
b22579f4-0607-46be-b526-9e801235e113,82672c5c-a23c-4843-b65d-bcb1edaa5356,9/16/2024,Velocity Sedan,Truck,CUST387698,93022
3ca2b652-d8b3-4f18-88d8-33487bd3749f,8e3e5d1d-30b6-4817-ae00-e6fbc781d805,9/5/2025,Terra SUV,EV,CUST470024,49765
34173d99-e5dc-4b1c-b6e0-35f9f0e461a8,c76a7c48-afc7-43f9-9cdd-b9e1bdd6ca46,4/28/2025,Falcon X,Sedan,CUST866380,72730
28780686-af23-4b0b-8c9e-aeb3dcac3bd1,432da222-2798-454d-9c33-668fde139327,8/10/2025,Apex Coupe,EV,CUST193008,51520
4dc0049d-a331-4154-9467-b52ded49fcc8,fb5ae97b-dc89-4cb1-b175-bd6b105864b2,7/7/2025,Ranger Truck,Sedan,CUST588809,86367
a5b4b32d-1d18-44c5-8330-40708712ea32,a9bfdbd7-3abd-4f47-81fd-0ab5c928163a,2/20/2025,Summit SUV,Truck,CUST202460,90784
6a76e519-5254-4de7-8797-5fb9c382edfc,a9bfdbd7-3abd-4f47-81fd-0ab5c928163a,7/28/2025,Pulse Hatch,Hatchback,CUST418102,43782
9d4f73b4-7cb2-431d-9723-e42f9842ec50,a8ee1bbe-6bf9-444a-b444-adaed3bbaf0b,10/10/2025,Falcon X,SUV,CUST706447,32334
21330236-adbd-4a7f-bed9-62586a4b01b5,432da222-2798-454d-9c33-668fde139327,4/8/2025,Urban Compact,SUV,CUST259215,68953
151dd280-1ff5-43ab-964f-a374b9a4a01a,fb5ae97b-dc89-4cb1-b175-bd6b105864b2,1/27/2026,Pulse Hatch,Truck,CUST118301,45008
3b11764e-ed0a-4ee2-b917-e9dac0107a10,8e3e5d1d-30b6-4817-ae00-e6fbc781d805,2/2/2024,Urban Compact,Truck,CUST886155,47520
6d0915e3-09e3-4574-814f-9f7a69fd5bec,a77928ed-1d1e-4319-b3b5-b422632c9b34,1/2/2026,Nova EV,SUV,CUST314033,32336
a29e7ce5-f02b-45bb-ba22-9223382f4629,432da222-2798-454d-9c33-668fde139327,3/9/2025,Falcon X,Truck,CUST275651,28654
9211db3d-521b-4034-8f25-085977d28588,8e3e5d1d-30b6-4817-ae00-e6fbc781d805,5/7/2025,Terra SUV,Sedan,CUST270278,51735
e55c5a15-2884-4148-afa3-30fb00af96ad,fb5ae97b-dc89-4cb1-b175-bd6b105864b2,4/13/2025,Urban Compact,Truck,CUST353912,23750
1be090ca-f238-4b22-9ccf-4e609d5cf7aa,a9bfdbd7-3abd-4f47-81fd-0ab5c928163a,11/6/2025,Ranger Truck,EV,CUST856158,45520
c9dfbf8c-745d-4b88-9fc8-e92e601562d0,8e3e5d1d-30b6-4817-ae00-e6fbc781d805,8/2/2025,Ranger Truck,Sedan,CUST828801,65817
15e3986a-1c20-49f2-ad6e-04827697c484,2c7b077c-77e6-4d66-a8ec-6406334ff450,4/14/2025,Summit SUV,Coupe,CUST156369,38521
0fe42417-4fa8-46b4-a67a-e9c6efe67f4f,82672c5c-a23c-4843-b65d-bcb1edaa5356,10/14/2024,Ranger Truck,Sedan,CUST713251,21434
7181e55a-81d1-4f7b-8462-55d2f6b08cb2,2c7b077c-77e6-4d66-a8ec-6406334ff450,9/2/2024,Summit SUV,Sedan,CUST943817,93601
667c8d3b-3bf9-4947-b596-78c62c000d9b,8e3e5d1d-30b6-4817-ae00-e6fbc781d805,2/25/2026,Apex Coupe,EV,CUST201807,42270
4fd3354e-9032-4449-819b-a018665219cf,fb5ae97b-dc89-4cb1-b175-bd6b105864b2,7/18/2025,Terra SUV,EV,CUST425383,19840
f537a970-c002-47c8-8915-c1b729376e0f,432da222-2798-454d-9c33-668fde139327,3/25/2024,Velocity Sedan,SUV,CUST941138,42390
750d937f-2bb1-464c-a58a-fde46f1d484e,a8ee1bbe-6bf9-444a-b444-adaed3bbaf0b,3/15/2024,Titan Truck,Sedan,CUST701467,67567
a9102d65-6d9b-4549-a6e2-2e6a9a1384bc,8e3e5d1d-30b6-4817-ae00-e6fbc781d805,1/31/2024,Falcon X,SUV,CUST916867,39841
5b266b58-2b34-4707-a77e-9d672e2c1f81,a9bfdbd7-3abd-4f47-81fd-0ab5c928163a,1/29/2026,Terra SUV,SUV,CUST953211,71605
108d259d-1a95-43ed-899a-ab20892c7b5b,7fc6045d-a601-4537-b66d-dfae3121ac73,11/27/2025,Falcon X,Coupe,CUST854724,58202
1f02a7cb-56c9-422e-a035-08dfab5cfa9b,432da222-2798-454d-9c33-668fde139327,11/10/2025,Nova EV,Truck,CUST192685,73317
751edead-4418-469c-a1a7-86d03ca98fd4,8e3e5d1d-30b6-4817-ae00-e6fbc781d805,8/1/2025,Pulse Hatch,Sedan,CUST190751,57138
c75eaef4-c310-4d9e-891b-5a13d996a773,a77928ed-1d1e-4319-b3b5-b422632c9b34,7/7/2025,Titan Truck,Sedan,CUST635176,67359
d1e6b79c-268d-4c05-9ef9-15d685cc2b8b,a8ee1bbe-6bf9-444a-b444-adaed3bbaf0b,7/10/2025,Apex Coupe,Sedan,CUST980246,76744
1d30703e-1f1b-4619-9400-9f0bd33152e6,432da222-2798-454d-9c33-668fde139327,1/8/2025,Summit SUV,Truck,CUST425711,25236
1111e72b-9add-43c3-9da8-2a0b5299714e,c76a7c48-afc7-43f9-9cdd-b9e1bdd6ca46,7/2/2024,Summit SUV,Hatchback,CUST379776,61863
5f3a333b-8a44-45fb-a3ab-c51e9a3e4cb7,a9bfdbd7-3abd-4f47-81fd-0ab5c928163a,3/8/2025,Falcon X,Sedan,CUST132004,79304
0484ab73-3ba7-44d3-be1a-9b0e8669143c,fb5ae97b-dc89-4cb1-b175-bd6b105864b2,11/22/2025,Nova EV,Coupe,CUST350488,62609
374ea3d3-9736-418d-b984-51d6c46621b3,82672c5c-a23c-4843-b65d-bcb1edaa5356,5/24/2024,Nova EV,Hatchback,CUST912468,48835
f3f9d910-4de1-4f16-aea3-f25fac598cee,432da222-2798-454d-9c33-668fde139327,10/11/2024,Ranger Truck,SUV,CUST410327,90066
7c4444b4-710a-4bdf-bf33-7510230139fc,a9bfdbd7-3abd-4f47-81fd-0ab5c928163a,2/15/2024,Nova EV,Sedan,CUST173939,24655
f4c24811-c641-4947-b153-800a98b07581,fb5ae97b-dc89-4cb1-b175-bd6b105864b2,8/20/2024,Velocity Sedan,EV,CUST215054,56355
ff073bf6-b7a0-45d8-ba9a-fe091a3ed805,a9bfdbd7-3abd-4f47-81fd-0ab5c928163a,3/25/2025,Terra SUV,SUV,CUST305208,28954
3a8ca77c-9ca2-44a6-8f29-f7046fdea6b6,7fc6045d-a601-4537-b66d-dfae3121ac73,1/23/2026,Urban Compact,Sedan,CUST514027,91340
75384d26-ae20-4bed-8328-2e7ac9289ab7,432da222-2798-454d-9c33-668fde139327,12/25/2025,Titan Truck,EV,CUST864875,71846
1498b250-25cd-4d61-a589-e3e4ef9e83c2,a9bfdbd7-3abd-4f47-81fd-0ab5c928163a,8/10/2024,Summit SUV,Coupe,CUST866166,79440
a1acbc6d-e36f-4f6b-95a7-61c31cdefd02,fb5ae97b-dc89-4cb1-b175-bd6b105864b2,3/16/2025,Terra SUV,Sedan,CUST571445,46163
dc908bb6-55ff-413b-a799-a95898e31737,2c7b077c-77e6-4d66-a8ec-6406334ff450,3/25/2024,Titan Truck,Sedan,CUST272994,32732
c393f807-1f8a-4d0f-a229-b2039679e2a2,c76a7c48-afc7-43f9-9cdd-b9e1bdd6ca46,5/7/2025,Terra SUV,SUV,CUST192412,64827
aeb94613-e12b-4046-a898-fa88593e60bf,7fc6045d-a601-4537-b66d-dfae3121ac73,9/20/2025,Nova EV,SUV,CUST421943,87455
bb9962ed-d919-4a85-ac99-bc608416cd87,a9bfdbd7-3abd-4f47-81fd-0ab5c928163a,12/11/2024,Falcon X,SUV,CUST877268,84556
b35213db-d86c-48e5-bac0-6c456c4cdb18,7fc6045d-a601-4537-b66d-dfae3121ac73,8/17/2025,Nova EV,SUV,CUST931323,53801
808bf5ff-5243-402c-b709-af176e846e16,82672c5c-a23c-4843-b65d-bcb1edaa5356,8/18/2024,Terra SUV,Coupe,CUST283141,89582
0f6ebba5-90f2-4e6f-a455-7e0ff0e969d6,a9bfdbd7-3abd-4f47-81fd-0ab5c928163a,8/6/2024,Titan Truck,SUV,CUST395566,80499
6232a940-a6db-4558-be0a-7e583d26ee5b,a9bfdbd7-3abd-4f47-81fd-0ab5c928163a,1/11/2026,Velocity Sedan,Hatchback,CUST519563,42871
0a0847be-2898-4bac-ac20-13b96555d3a2,432da222-2798-454d-9c33-668fde139327,3/4/2024,Summit SUV,SUV,CUST506395,56715
9a00b42e-c783-449d-b0de-20816fff6076,a9bfdbd7-3abd-4f47-81fd-0ab5c928163a,2/9/2025,Nova EV,Truck,CUST466324,27140
57cd6f12-ca57-4d7d-a427-9aedfbaa8e04,8e3e5d1d-30b6-4817-ae00-e6fbc781d805,9/20/2024,Falcon X,Hatchback,CUST572580,74993
5bd1c030-4475-4d02-b2c1-6d1a355296f8,2c7b077c-77e6-4d66-a8ec-6406334ff450,7/29/2025,Pulse Hatch,Coupe,CUST900538,32649
416c0a83-2a8e-4bef-b561-87e0b1396c08,7fc6045d-a601-4537-b66d-dfae3121ac73,6/8/2025,Ranger Truck,Sedan,CUST186660,50237
a4f1cf75-cc4b-4850-80f9-7858b901049f,a9bfdbd7-3abd-4f47-81fd-0ab5c928163a,2/26/2024,Summit SUV,Coupe,CUST184232,25345
22a11239-9b66-4249-afd7-db76747a102d,7fc6045d-a601-4537-b66d-dfae3121ac73,2/1/2026,Velocity Sedan,Truck,CUST104419,87466
10b0d44a-ee7d-4387-9af8-0870c56a5e77,c76a7c48-afc7-43f9-9cdd-b9e1bdd6ca46,6/3/2025,Falcon X,EV,CUST678065,77361
859ea278-54af-44a4-8aff-4471a1b7a267,2c7b077c-77e6-4d66-a8ec-6406334ff450,4/15/2024,Velocity Sedan,Truck,CUST160191,74677
a4a3abc2-d13a-426f-a570-597297ec1e7a,2c7b077c-77e6-4d66-a8ec-6406334ff450,4/22/2025,Falcon X,Truck,CUST269474,54482
630e2def-84a5-47da-8d97-0fa25f4de33b,a77928ed-1d1e-4319-b3b5-b422632c9b34,10/15/2025,Velocity Sedan,Coupe,CUST296929,33503
e6d8d4d2-44ac-4690-b25f-19e4a8e5220b,fb5ae97b-dc89-4cb1-b175-bd6b105864b2,7/25/2025,Pulse Hatch,Hatchback,CUST395459,71204
16a49fb9-648a-47e3-b66b-a6c13b011353,a77928ed-1d1e-4319-b3b5-b422632c9b34,9/29/2025,Terra SUV,Truck,CUST334230,66244
5c0ad5f6-ff56-40ea-9f53-a2493c801f19,82672c5c-a23c-4843-b65d-bcb1edaa5356,12/17/2025,Urban Compact,Truck,CUST710619,80136
755c8d71-5a28-4177-9153-2dcb51582a50,a9bfdbd7-3abd-4f47-81fd-0ab5c928163a,10/27/2024,Titan Truck,EV,CUST636552,78558
1357dfc9-12ff-4a86-92ae-b6a0762c4c8f,8e3e5d1d-30b6-4817-ae00-e6fbc781d805,3/24/2024,Falcon X,Hatchback,CUST968640,50896
e7e23a11-1953-4616-9824-020f1556ebaa,a77928ed-1d1e-4319-b3b5-b422632c9b34,12/8/2025,Nova EV,EV,CUST155745,90253
385d65e0-dbf4-43c1-86b8-9ab84b4e5eac,2c7b077c-77e6-4d66-a8ec-6406334ff450,6/12/2024,Velocity Sedan,EV,CUST668886,78122
761112a8-bf09-4418-8e2a-07fc9fa0570e,7fc6045d-a601-4537-b66d-dfae3121ac73,11/2/2025,Pulse Hatch,EV,CUST823616,47655
6306dea7-ec6c-4472-a6d4-290406f49cd3,a8ee1bbe-6bf9-444a-b444-adaed3bbaf0b,4/9/2024,Velocity Sedan,Coupe,CUST462862,75521
2facfb6a-c85e-4a97-91b5-2e3ecadaa013,fb5ae97b-dc89-4cb1-b175-bd6b105864b2,5/17/2025,Nova EV,Hatchback,CUST392364,50894
d67d2a14-be59-49fc-8fc7-b93c247e6b0f,2c7b077c-77e6-4d66-a8ec-6406334ff450,12/27/2025,Summit SUV,Hatchback,CUST416756,46761
fd8d5c05-0ed0-4bff-9d09-ee6571a7ab1d,a8ee1bbe-6bf9-444a-b444-adaed3bbaf0b,3/2/2024,Titan Truck,Coupe,CUST664860,81050
